Filename,Counter,biological_species,nanomaterial_composition,nanomaterial_morphology,toxicity_endpoints,toxicity_yes_no
ATC01586,4,,graphene,dot,,
ATC01586,5,,graphene,dot,,
ATC01586,6,,graphene,dot,,
ATC01586,7,,graphene,dot,,
ATC01586,8,,graphene,dot,,
ATC01829,0,Danio rerio,CeO2,nanoparticle,,
ATC01829,1,Danio rerio,CeO2,nanoparticle,morphological abnormalities,yes
ATC01851,0,Danio rerio,Se,nanoparticle,acute mortality,no
ATC01851,1,Danio rerio,Se,nanoparticle,oxidative stress,no
ATC01851,2,Danio rerio,Se,nanoparticle,developmental alterations,no
ATC01851,3,Danio rerio,Se,nanoparticle,enzymatic activity alteration,no
ATC01857,0,Daphnia magna,Cu,nanoparticle,reproductive impairment,yes
ATC01857,1,Daphnia magna,CuO,nanoparticle,,
ATC01857,2,Daphnia magna,CuO,nanoparticle,acute mortality,yes
ATC01857,3,Daphnia magna,CuO,nanoparticle,acute mortality,yes
ATC01857,4,Daphnia magna,CuO,nanoparticle,,
ATC01857,5,Daphnia magna,CuO,nanoparticle,,
ATC01857,6,Daphnia magna,CuO,nanoparticle,,
ATC01857,7,Daphnia magna,CuO,nanoparticle,,
ATC01857,8,Daphnia magna,CuO,nanoparticle,,
ATC01857,9,Daphnia magna,CuO,nanoparticle,,
ATC01857,10,Daphnia magna,CuO,nanoparticle,,
ATC01857,11,Daphnia magna,CuO,nanoparticle,,
ATC01857,12,Daphnia magna,CuO,nanoparticle,reproductive impairment,yes
ATC01857,13,Daphnia magna,CuO,nanoparticle,reproductive impairment,yes
ATC01857,14,Daphnia magna,Cu,nanoparticle,,
ATC01857,15,Daphnia magna,Cu,nanoparticle,,
ATC01857,16,Daphnia magna,Cu,nanoparticle,,
ATC01857,17,Daphnia magna,Cu,nanoparticle,,
ATC01857,18,Daphnia magna,Cu,nanoparticle,,
ATC01857,19,Daphnia magna,Cu,nanoparticle,,
ATC01857,20,Daphnia magna,Cu,nanoparticle,,
ATC01857,21,Daphnia magna,Cu,nanoparticle,,
ATC01857,22,Daphnia magna,Cu,nanoparticle,,
ATC01857,23,Daphnia magna,Cu,nanoparticle,,
ATC01857,24,Daphnia magna,Cu,nanoparticle,,
ATC01857,25,Daphnia magna,Cu,nanoparticle,,
ATC01857,26,Daphnia magna,Cu,nanoparticle,,
ATC01857,27,Daphnia magna,Cu,nanoparticle,,
ATC01857,28,Daphnia magna,Cu,nanoparticle,,
ATC01857,29,Daphnia magna,Cu,nanoparticle,acute mortality,yes
ATC01857,30,Daphnia magna,Cu,nanoparticle,acute mortality,yes
ATC01857,31,Daphnia magna,Cu,nanoparticle,,
ATC01857,32,Daphnia magna,Cu,nanoparticle,,
ATC01857,33,Daphnia magna,Cu,nanoparticle,,
ATC01857,34,Daphnia magna,Cu,nanoparticle,,
ATC01857,35,Daphnia magna,Cu,nanoparticle,,
ATC01857,36,Daphnia magna,Cu,nanoparticle,,
ATC01857,37,Daphnia magna,Cu,nanoparticle,,
ATC01857,38,Daphnia magna,Cu,nanoparticle,,
ATC01857,39,Daphnia magna,Cu,nanoparticle,,
ATC01857,40,Daphnia magna,Cu,nanoparticle,reproductive impairment,yes
ATC01864,0,Daphnia magna,ZnO,nanostructure,,
ATC01864,1,Daphnia magna,ZnO,nanostructure,,
ATC01864,2,Daphnia magna,ZnO,nanostructure,,
ATC01864,3,Daphnia magna,ZnO,nanostructure,oxidative stress,yes
ATC01864,4,Daphnia magna,ZnO,nanorod,,
ATC01864,5,Daphnia magna,ZnO,nanorod,,
ATC01864,6,Daphnia magna,ZnO,nanorod,,
ATC01864,7,Daphnia magna,ZnO,nanorod,,
ATC01864,8,Daphnia magna,ZnO,nanorod,,
ATC01864,9,Daphnia magna,ZnO,nanorod,,
ATC01864,10,Daphnia magna,ZnO,nanorod,oxidative stress,yes
ATC01864,11,Daphnia magna,ZnO,nanostructure,,
ATC01864,12,Daphnia magna,ZnO,nanorod,oxidative stress,yes
ATC01864,13,Daphnia magna,ZnO,nanostructure,,
ATC01864,14,Daphnia magna,ZnO,nanostructure,,
ATC01864,15,Daphnia magna,ZnO,nanostructure,,
ATC01868,0,,Cu,nanoparticle,,
ATC01868,1,,Cu,nanoparticle,,
ATC01868,2,,Cu,nanoparticle,,
ATC01868,3,,Cu,nanoparticle,,
ATC01868,4,,Cu,nanoparticle,,
ATC01868,5,,Cu,nanoparticle,,
ATC01868,6,,Cu,nanoparticle,,
ATC01868,7,,Cu,nanoparticle,,
ATC01868,8,,Cu,nanoparticle,,
ATC01868,9,,Cu,nanoparticle,,
ATC01868,10,,Cu,nanoparticle,,
ATC01868,11,,Cu,nanoparticle,,
ATC01868,12,,Cu,nanoparticle,,
ATC01868,13,,Cu,nanoparticle,,
ATC01868,14,,Cu,nanoparticle,,
ATC01868,15,,Cu,nanoparticle,,
ATC01868,16,,Cu,nanoparticle,,
ATC01868,17,,Cu,nanoparticle,,
ATC01868,18,,Cu,nanoparticle,,
ATC01868,19,,Cu,nanoparticle,,
ATC01868,20,,Cu,nanoparticle,,
ATC01868,21,,Cu,nanoparticle,,
ATC01868,22,,Cr,nanoparticle,,
ATC01868,23,,Cr,nanoparticle,,
ATC01868,24,,Cr,nanoparticle,,
ATC01868,25,,Cr,nanoparticle,,
ATC01868,26,,Cr,nanoparticle,,
ATC01868,27,,Cr,nanoparticle,,
ATC01868,28,,Cr,nanoparticle,,
ATC01868,29,,Cu,nanoparticle,,
ATC01868,30,,Cr,nanoparticle,,
ATC01868,31,,Cr,nanoparticle,,
ATC01868,32,,Cr,nanoparticle,,
ATC01868,33,,Cr,nanoparticle,,
ATC01868,34,,Cr,nanoparticle,,
ATC01868,35,,Cr,nanoparticle,,
ATC01868,36,,Cr,nanoparticle,,
ATC01868,37,,Cu,nanoparticle,,
ATC01868,38,,Cr,nanoparticle,,
ATC01868,39,,Cr,nanoparticle,,
ATC01868,40,,Cr,nanoparticle,,
ATC01868,41,,Cr,nanoparticle,,
ATC01868,42,,Cr,nanoparticle,,
ATC01868,43,,Cr,nanoparticle,,
ATC01868,44,,Cr,nanoparticle,,
ATC01900,0,Danio rerio,TiO2,nanoparticle,,
ATC01900,1,Danio rerio,TiO2,nanoparticle,,
ATC01900,2,Danio rerio,TiO2,nanoparticle,,
ATC01900,3,Danio rerio,TiO2,nanoparticle,,
ATC01900,4,Danio rerio,TiO2,nanoparticle,,
ATC01900,5,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC01900,6,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC01900,7,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC01900,8,Danio rerio,TiO2,nanoparticle,,
ATC01900,9,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC01900,10,Danio rerio,TiO2,nanoparticle,,
ATC01900,11,Danio rerio,TiO2,nanoparticle,,
ATC01900,12,Danio rerio,TiO2,nanoparticle,morphological abnormalities,yes
ATC01900,13,Danio rerio,TiO2,nanoparticle,morphological abnormalities,yes
ATC01900,14,Danio rerio,TiO2,nanoparticle,morphological abnormalities,yes
ATC01900,15,Danio rerio,TiO2,nanoparticle,,
ATC01900,16,Danio rerio,TiO2,nanoparticle,morphological abnormalities,yes
ATC01900,17,Danio rerio,TiO2,nanoparticle,,
ATC01900,18,Danio rerio,TiO2,nanoparticle,,
ATC01900,19,Danio rerio,TiO2,nanoparticle,,
ATC01900,20,Danio rerio,TiO2,nanoparticle,,
ATC01900,21,Danio rerio,TiO2,nanoparticle,,
ATC01900,22,Danio rerio,TiO2,nanoparticle,acute mortality,no
ATC01900,23,Danio rerio,TiO2,nanoparticle,,
ATC01900,24,Danio rerio,TiO2,nanoparticle,,
ATC01900,25,Danio rerio,TiO2,nanoparticle,,
ATC01900,26,Danio rerio,TiO2,nanoparticle,,
ATC01900,27,Danio rerio,TiO2,nanoparticle,,
ATC01900,28,Danio rerio,TiO2,nanoparticle,,
ATC01900,29,Danio rerio,TiO2,nanoparticle,,
ATC01900,30,Danio rerio,TiO2,nanoparticle,,
ATC01900,31,Danio rerio,TiO2,nanoparticle,,
ATC01900,32,Danio rerio,TiO2,nanoparticle,,
ATC01900,33,Danio rerio,TiO2,nanoparticle,,
ATC01900,34,Danio rerio,TiO2,nanoparticle,,
ATC01900,35,Danio rerio,TiO2,nanoparticle,,
ATC01900,36,Danio rerio,TiO2,nanoparticle,,
ATC01900,37,Danio rerio,TiO2,nanoparticle,,
ATC01900,38,Danio rerio,TiO2,nanoparticle,,
ATC01900,39,Danio rerio,TiO2,nanoparticle,,
ATC01900,40,Danio rerio,TiO2,nanoparticle,,
ATC01900,41,Danio rerio,TiO2,nanoparticle,,
ATC01902,0,Daphnia magna,Ag,nanoparticle,,
ATC01902,1,Daphnia magna,Ag,nanoparticle,,
ATC01902,2,Daphnia magna,Ag,nanoparticle,,
ATC01902,3,Daphnia magna,Ag,nanoparticle,,
ATC01902,4,Daphnia magna,Ag,nanoparticle,,
ATC01902,5,Daphnia magna,Ag,nanoparticle,,
ATC01902,6,Daphnia magna,Ag,nanoparticle,,
ATC01902,7,Daphnia magna,Ag,nanoparticle,,
ATC01902,8,Daphnia magna,Ag,nanoparticle,,
ATC01902,9,Daphnia magna,Ag,nanoparticle,,
ATC01902,10,Daphnia magna,Ag,nanoparticle,,
ATC01902,11,Daphnia magna,Ag,nanoparticle,,
ATC01915,0,Danio rerio,SiO2,nanoparticle,,
ATC01915,1,Danio rerio,SiO2,nanoparticle,,
ATC01915,2,Danio rerio,SiO2,nanoparticle,oxidative stress,yes
ATC01938,0,Danio rerio,SiO2,nanoparticle,,
ATC01938,1,Danio rerio,SiO2,nanoparticle,,
ATC01938,2,Danio rerio,SiO2,nanoparticle,,
ATC01938,3,Danio rerio,SiO2,nanoparticle,,
ATC01938,4,Danio rerio,SiO2,nanoparticle,,
ATC01938,5,Danio rerio,SiO2,nanoparticle,,
ATC01938,6,Danio rerio,SiO2,nanoparticle,,
ATC01938,7,Danio rerio,SiO2,nanoparticle,,
ATC01938,8,Danio rerio,SiO2,nanoparticle,,
ATC01938,9,Danio rerio,SiO2,nanoparticle,,
ATC01938,10,Danio rerio,SiO2,nanoparticle,,
ATC01938,11,Danio rerio,SiO2,nanoparticle,,
ATC01938,12,Danio rerio,SiO2,nanoparticle,,
ATC01938,13,Danio rerio,SiO2,nanoparticle,,
ATC01938,14,Danio rerio,SiO2,nanoparticle,oxidative stress,yes
ATC01938,15,Danio rerio,SiO2,nanoparticle,oxidative stress,yes
ATC01938,16,Danio rerio,SiO2,nanoparticle,oxidative stress,yes
ATC01938,17,Danio rerio,SiO2,nanoparticle,oxidative stress,yes
ATC01938,18,Danio rerio,SiO2,nanoparticle,,
ATC01938,19,Danio rerio,SiO2,nanoparticle,,
ATC01938,20,Danio rerio,SiO2,nanoparticle,,
ATC01938,21,Danio rerio,SiO2,nanoparticle,,
ATC01938,22,Danio rerio,SiO2,nanoparticle,,
ATC01938,23,Danio rerio,SiO2,nanoparticle,,
ATC01938,24,Danio rerio,SiO2,nanoparticle,,
ATC01957,0,,C,nanotube,,
ATC01957,1,,C,nanotube,,
ATC01957,2,,C,nanotube,,
ATC01957,3,,C,nanotube,,
ATC01957,4,,C,nanotube,,
ATC01957,5,,C,nanotube,,
ATC01957,6,,C,nanotube,,
ATC01957,7,,C,nanotube,,
ATC01957,8,,C,nanotube,,
ATC01957,9,,C,nanotube,,
ATC01957,10,,C,nanotube,,
ATC01957,11,,C,nanotube,,
ATC01961,0,Danio rerio,Fe2O3,nanoparticle,,
ATC01961,1,Danio rerio,Fe2O3,nanoparticle,,
ATC01961,2,Danio rerio,Fe2O3,nanoparticle,,
ATC01961,3,Danio rerio,Fe2O3,nanoparticle,,
ATC01961,4,Danio rerio,Fe2O3,nanoparticle,,
ATC01961,5,Danio rerio,Fe2O3,nanoparticle,,
ATC01981,0,Daphnia magna,Ag,nanoparticle,,
ATC01981,1,Daphnia magna,Ag,nanoparticle,,
ATC01981,2,Daphnia magna,Ag,nanoparticle,,
ATC01981,3,Daphnia magna,Ag,nanoparticle,,
ATC01990,0,,CeO2,nanoparticle,,
ATC01990,1,,CeO2,nanoparticle,,
ATC01990,2,,CeO2,nanoparticle,,
ATC01990,3,,CeO2,nanoparticle,,
ATC01990,4,,CeO2,nanoparticle,,
ATC01990,5,,CeO2,nanoparticle,,
ATC01990,6,,CeO2,nanoparticle,,
ATC01990,7,,CeO2,nanoparticle,,
ATC01990,8,,CeO2,nanoparticle,,
ATC01990,9,,CeO2,nanoparticle,,
ATC01990,10,,CeO2,nanoparticle,,
ATC01990,11,Daphnia magna,SiO2,nanoparticle,genotoxicity / DNA Damage,yes
ATC01990,12,Daphnia magna,SiO2,nanoparticle,,
ATC01990,13,Daphnia magna,SiO2,nanoparticle,genotoxicity / DNA Damage,No
ATC01990,14,Daphnia magna,SiO2,nanoparticle,,
ATC01990,15,Daphnia magna,SiO2,nanoparticle,,
ATC01990,16,Daphnia magna,SiO2,nanoparticle,,
ATC01990,17,Daphnia magna,SiO2,nanoparticle,acute mortality,No
ATC01990,18,Daphnia magna,SiO2,nanoparticle,acute mortality,yes
ATC01990,19,Daphnia magna,SiO2,nanoparticle,,
ATC01990,20,Daphnia magna,SiO2,nanoparticle,,
ATC01990,21,Daphnia magna,SiO2,nanoparticle,oxidative stress,No
ATC01990,22,Daphnia magna,SiO2,nanoparticle,,
ATC01990,23,,CeO2,nanoparticle,,
ATC02003,0,Caenorhabditis elegans,CuO,nanoparticle,reproductive impairment,yes
ATC02003,1,Caenorhabditis elegans,CuO,nanoparticle,reproductive impairment,no
ATC02003,2,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02003,3,Caenorhabditis elegans,CuO,nanoparticle,reproductive impairment,yes
ATC02003,4,Caenorhabditis elegans,CuO,nanoparticle,reproductive impairment,no
ATC02003,5,Caenorhabditis elegans,CuO,nanoparticle,bioaccumulation,no
ATC02003,6,Caenorhabditis elegans,CuO,nanoparticle,developmental alterations,no
ATC02003,7,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02003,8,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02003,9,Caenorhabditis elegans,CuO,nanoparticle,genotoxicity / DNA Damage,no
ATC02003,10,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02003,11,Caenorhabditis elegans,CuO,nanoparticle,genotoxicity / DNA Damage,no
ATC02003,12,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02003,13,Caenorhabditis elegans,CuO,nanoparticle,,
ATC02018,6,Danio rerio,TiO2,nanoparticle,enzymatic activity alteration,yes
ATC02018,7,Danio rerio,TiO2,nanoparticle,enzymatic activity alteration,yes
ATC02018,8,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC02018,9,Danio rerio,TiO2,nanoparticle,,
ATC02018,10,Danio rerio,TiO2,nanoparticle,,
ATC02018,11,Danio rerio,TiO2,nanoparticle,,
ATC02018,12,Danio rerio,TiO2,nanoparticle,,
ATC02018,13,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC02018,14,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC02018,15,Danio rerio,TiO2,nanoparticle,,
ATC02018,16,Danio rerio,TiO2,nanoparticle,,
ATC02018,18,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC02026,0,,Pt,nanoparticle,,
ATC02026,1,,Pt,nanoparticle,,
ATC02026,2,,Pt,nanoparticle,,
ATC02026,3,,Pt,nanoparticle,,
ATC02026,4,,Pt,nanoparticle,,
ATC02026,5,,Pt,nanoparticle,,
ATC02026,6,,Pt,nanoparticle,,
ATC02026,7,,Pt,nanoparticle,,
ATC02026,8,,Pt,nanoparticle,,
ATC02026,9,,Pt,nanoparticle,,
ATC02028,0,Danio rerio,Ag,nanoparticle,acute mortality,no
ATC02028,1,Danio rerio,Ag,nanoparticle,bioaccumulation,no
ATC02028,2,Danio rerio,Ag,nanoparticle,developmental alterations,no
ATC02034,0,,Fe,nanoparticle,,
ATC02034,1,,Fe,nanoparticle,,
ATC02034,2,,Fe,nanoparticle,,
ATC02034,3,,Fe,nanoparticle,,
ATC02034,4,,Fe,nanoparticle,,
ATC02034,5,,Fe,nanoparticle,,
ATC02082,0,,Cu,nanoparticle,,
ATC02082,1,,Cu,nanoparticle,,
ATC02082,2,,Cu,nanoparticle,,
ATC02082,3,,Cu,nanoparticle,,
ATC02082,4,,Cu,nanoparticle,,
ATC02082,5,,Cu,nanoparticle,,
ATC02084,0,Danio rerio,Ag,nanoparticle,developmental alterations,no
ATC02084,1,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02084,2,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02084,3,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02084,4,Danio rerio,Ag,nanoparticle,,
ATC02084,5,Danio rerio,Ag,nanoparticle,bioaccumulation,no
ATC02084,6,Danio rerio,Ag,nanoparticle,,
ATC02084,7,Danio rerio,Ag,nanoparticle,,
ATC02084,8,Danio rerio,Ag,nanoparticle,,
ATC02084,9,Danio rerio,Ag,nanoparticle,genotoxicity / DNA Damage,no
ATC02084,10,Danio rerio,Ag,nanoparticle,,
ATC02084,11,Danio rerio,Ag,nanoparticle,,
ATC02084,12,Danio rerio,Ag,nanoparticle,,
ATC02084,13,Danio rerio,Ag,nanoparticle,acute mortality,no
ATC02084,14,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC02084,15,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC02084,16,Danio rerio,Ag,nanoparticle,acute mortality,yes
ATC02084,17,Danio rerio,Ag,nanoparticle,,
ATC02084,18,Danio rerio,Ag,nanoparticle,,
ATC02084,19,Danio rerio,Ag,nanoparticle,oxidative stress,yes
ATC02084,20,Danio rerio,Ag,nanoparticle,oxidative stress,yes
ATC02084,21,Danio rerio,Ag,nanoparticle,,
ATC02084,22,Danio rerio,Ag,nanoparticle,reproductive impairment,no
ATC02084,23,Danio rerio,Ag,nanoparticle,,
ATC02084,24,Danio rerio,Ag,nanoparticle,,
ATC02084,25,Danio rerio,Ag,nanoparticle,,
ATC02084,26,Danio rerio,Ag,nanoparticle,,
ATC02084,27,Danio rerio,Ag,nanoparticle,,
ATC02115,0,Danio rerio,TiO2,nanoparticle,developmental alterations,no
ATC02115,1,Danio rerio,TiO2,nanoparticle,genotoxicity / DNA Damage,yes
ATC02115,2,Danio rerio,TiO2,nanoparticle,developmental alterations,yes
ATC02115,3,Danio rerio,TiO2,nanoparticle,genotoxicity / DNA Damage,yes
ATC02115,4,Danio rerio,TiO2,nanoparticle,genotoxicity / DNA Damage,yes
ATC02115,5,Danio rerio,TiO2,nanoparticle,oxidative stress,no
ATC02115,6,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC02115,7,Danio rerio,TiO2,nanoparticle,oxidative stress,no
ATC02115,8,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC02115,9,Danio rerio,TiO2,nanoparticle,oxidative stress,yes
ATC02115,10,Danio rerio,TiO2,nanoparticle,reproductive impairment,no
ATC02115,11,Danio rerio,TiO2,nanoparticle,,
ATC02115,12,Danio rerio,TiO2,nanoparticle,developmental alterations,no
ATC02115,13,Danio rerio,TiO2,nanoparticle,reproductive impairment,no
ATC02115,14,Danio rerio,TiO2,nanoparticle,,
ATC02115,15,Danio rerio,TiO2,nanoparticle,,
ATC02115,16,Danio rerio,TiO2,nanoparticle,,
ATC02125,0,Danio rerio,C,nanotube,developmental alterations,yes
ATC02125,1,Danio rerio,C,nanotube,developmental alterations,yes
ATC02125,2,Danio rerio,C,nanotube,morphological abnormalities,yes
ATC02125,3,Danio rerio,C,nanotube,morphological abnormalities,yes
ATC02125,4,Danio rerio,C,nanotube,,
ATC02125,5,Danio rerio,C,nanotube,,
ATC02125,6,Danio rerio,C,nanotube,,
ATC02125,7,Danio rerio,C,nanotube,,
ATC02178,0,,Ti,nanoparticle,,
ATC02178,1,,Ti,nanoparticle,,
ATC02178,2,,Ti,nanoparticle,,
ATC02178,3,,Ti,nanoparticle,,
ATC02178,4,,Ti,nanoparticle,,
ATC02178,5,,Ti,nanoparticle,,
ATC02178,6,,Ti,nanoparticle,,
ATC02178,7,,Ti,nanoparticle,,
ATC02178,8,,Ti,nanoparticle,,
ATC02178,9,,Ti,nanoparticle,,
ATC02178,10,,Ti,nanoparticle,,
ATC02178,11,,Ti,nanoparticle,,
ATC02178,12,,Ti,nanoparticle,,
ATC02178,13,,Ti,nanoparticle,,
ATC02178,14,,Ti,nanoparticle,,
ATC02178,31,,Ti,nanoparticle,,
ATC02182,0,Danio rerio,FexOy,nanoparticle,morphological abnormalities,yes
ATC02182,1,Danio rerio,FexOy,nanoparticle,morphological abnormalities,yes
ATC02182,2,Danio rerio,FexOy,nanoparticle,acute mortality,yes
ATC02182,3,Danio rerio,FexOy,nanoparticle,acute mortality,yes
ATC02182,4,Danio rerio,FexOy,nanoparticle,,
ATC02182,5,Danio rerio,FexOy,nanoparticle,,
ATC02182,6,Danio rerio,FexOy,nanoparticle,,
ATC02182,7,Danio rerio,FexOy,nanoparticle,,
ATC02182,8,Danio rerio,FexOy,nanoparticle,developmental alterations,yes
ATC02182,9,Danio rerio,FexOy,nanoparticle,developmental alterations,yes
ATC02197,0,Daphnia magna,TiO2,nanoparticle,,
ATC02197,1,Daphnia magna,TiO2,nanoparticle,,
ATC02197,2,Daphnia magna,TiO2,nanoparticle,,
ATC02197,3,Daphnia magna,TiO2,nanoparticle,,
ATC02197,4,Daphnia magna,TiO2,nanoparticle,,
ATC02197,5,Daphnia magna,TiO2,nanoparticle,,
ATC02224,0,Danio rerio,Au,nanoparticle,,
ATC02224,1,Danio rerio,Au,nanoparticle,,
ATC02224,2,Danio rerio,Au,nanoparticle,,
ATC02224,3,Danio rerio,Au,nanoparticle,,
ATC02224,4,Danio rerio,Au,nanoparticle,,
ATC02224,5,Danio rerio,Au,nanoparticle,,
ATC02224,6,Danio rerio,Au,nanoparticle,,
ATC02224,7,Danio rerio,Au,nanoparticle,,
ATC02224,8,Danio rerio,Au,nanoparticle,genotoxicity / DNA Damage,yes
ATC02237,0,,SiO2,nanoparticle,,
ATC02237,1,,SiO2,nanoparticle,,
ATC02237,2,,SiO2,nanoparticle,,
ATC02237,3,,SiO2,nanoparticle,,
ATC02237,4,,SiO2,nanoparticle,,
ATC02248,0,Danio rerio,ZrO2,nanoparticle,developmental alterations,yes
ATC02248,1,Danio rerio,ZrO2,nanoparticle,developmental alterations,yes
ATC02248,2,Danio rerio,ZrO2,nanoparticle,developmental alterations,yes
ATC02248,3,Danio rerio,ZrO2,nanoparticle,morphological abnormalities,yes
ATC02248,4,Danio rerio,ZrO2,nanoparticle,morphological abnormalities,yes
ATC02248,5,Danio rerio,ZrO2,nanoparticle,morphological abnormalities,yes
ATC02248,6,Danio rerio,ZrO2,nanoparticle,acute mortality,yes
ATC02248,7,Danio rerio,ZrO2,nanoparticle,acute mortality,yes
ATC02248,8,Danio rerio,ZrO2,nanoparticle,acute mortality,yes
ATC02248,9,Danio rerio,ZrO2,nanoparticle,,
ATC02248,10,Danio rerio,ZrO2,nanoparticle,,
ATC02248,11,Danio rerio,ZrO2,nanoparticle,,
ATC02248,12,Danio rerio,ZrO2,nanoparticle,,
ATC02248,13,Danio rerio,ZrO2,nanoparticle,,
ATC02248,14,Danio rerio,ZrO2,nanoparticle,,
ATC02248,15,Danio rerio,ZrO2,nanoparticle,,
ATC02248,16,Danio rerio,ZrO2,nanoparticle,,
ATC02248,17,Danio rerio,ZrO2,nanoparticle,,
ATC02252,0,,SiO2,nanoparticle,,
ATC02252,1,,SiO2,nanoparticle,,
ATC02259,0,Daphnia magna,Ag,nanoparticle,,
ATC02259,1,Daphnia magna,Ag,nanoparticle,,
ATC02259,2,Daphnia magna,Ag,nanoparticle,,
ATC02259,3,Daphnia magna,Ag,nanoparticle,,
ATC02259,4,Daphnia magna,Ag,nanoparticle,,
ATC02259,5,Daphnia magna,Ag,nanoparticle,,
ATC02265,0,Daphnia magna,TiO2,nanoparticle,,
ATC02265,1,Daphnia magna,TiO2,nanoparticle,,
ATC02265,2,Daphnia magna,TiO2,nanoparticle,,
ATC02265,3,Daphnia magna,TiO2,nanoparticle,bioaccumulation,yes
ATC02265,4,Daphnia magna,TiO2,nanoparticle,bioaccumulation,yes
ATC02296,0,Danio rerio,Ag,nanoparticle,,
ATC02296,1,Danio rerio,Ag,nanoparticle,bioaccumulation,yes
ATC02296,2,Danio rerio,Ag,nanoparticle,bioaccumulation,yes
ATC02296,3,Danio rerio,Ag,nanoparticle,,
ATC02296,4,Danio rerio,Ag,nanoparticle,,
ATC02296,5,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02296,6,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02296,7,Danio rerio,Ag,nanoparticle,bioaccumulation,yes
ATC02296,8,Danio rerio,Ag,nanoparticle,developmental alterations,yes
ATC02296,9,Danio rerio,Ag,nanoparticle,,
ATC02296,10,Danio rerio,Ag,nanoparticle,,
ATC02296,11,Danio rerio,Ag,nanoparticle,,
ATC02296,12,Danio rerio,Ag,nanoparticle,,
ATC02296,13,Danio rerio,Ag,nanoparticle,,
ATC02296,14,Danio rerio,Ag,nanoparticle,,
ATC02296,15,Danio rerio,Ag,nanoparticle,,
ATC02296,16,Danio rerio,Ag,nanoparticle,,
ATC02296,17,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC02296,18,Danio rerio,Ag,nanoparticle,bioaccumulation,yes
ATC02296,19,Danio rerio,Ag,nanoparticle,morphological abnormalities,yes
ATC02296,20,Danio rerio,Ag,nanoparticle,,
ATC02296,21,Danio rerio,Ag,nanoparticle,,
ATC02296,22,Danio rerio,Ag,nanoparticle,,
ATC02296,23,Danio rerio,Ag,nanoparticle,,
ATC02296,24,Danio rerio,Ag,nanoparticle,,
ATC02315,2,Daphnia magna,TiO2,nanoparticle,,
ATC02315,3,Daphnia magna,TiO2,nanoparticle,,
ATC02327,0,Daphnia magna,Ag,nanoparticle,,
ATC02327,1,Daphnia magna,Ag,nanoparticle,,
ATC02327,2,Daphnia magna,Ag,nanoparticle,,
ATC02327,3,Daphnia magna,Ag,nanoparticle,morphological abnormalities,no
ATC02327,4,Daphnia magna,Ag,nanoparticle,,
ATC02327,5,Daphnia magna,Ag,nanoparticle,acute mortality,no
ATC02349,0,Daphnia magna,Ag,nanoparticle,bioaccumulation,no
ATC02349,15,Daphnia magna,Ag,nanoparticle,,
ATC02349,16,Daphnia magna,Ag,nanoparticle,,
ATC02349,17,Daphnia magna,Ag,nanoparticle,,
ATC02349,18,Daphnia magna,Ag,nanoparticle,developmental alterations,yes
ATC02349,19,Daphnia magna,Ag,nanoparticle,developmental alterations,yes
ATC02349,20,Daphnia magna,Ag,nanoparticle,developmental alterations,no
ATC02349,21,Daphnia magna,Ag,nanoparticle,developmental alterations,no
ATC02349,22,Daphnia magna,Ag,nanoparticle,developmental alterations,yes
ATC02349,23,Daphnia magna,Ag,nanoparticle,developmental alterations,yes
ATC02349,24,Daphnia magna,Ag,nanoparticle,developmental alterations,yes
ATC02349,25,Daphnia magna,Ag,nanoparticle,,
ATC02349,26,Daphnia magna,Ag,nanoparticle,,
ATC02349,27,Daphnia magna,Ag,nanoparticle,acute mortality,no
ATC02349,28,Daphnia magna,Ag,nanoparticle,acute mortality,no
ATC02349,29,Daphnia magna,Ag,nanoparticle,,
ATC02349,30,Daphnia magna,Ag,nanoparticle,,
ATC02349,31,Daphnia magna,Ag,nanoparticle,,
ATC02349,32,Daphnia magna,Ag,nanoparticle,reproductive impairment,yes
ATC02349,33,Daphnia magna,Ag,nanoparticle,reproductive impairment,yes
